PB_Obj;PB_Longi;PB_Latid;PB_Link10;PB_Den10;PB_Pob10;PB_UHecta;PB_Upobla;PB_UMen18;PB_UPEA65;PB_UMay65;PB_Uinmig;PB_UPorInm;PB_RCHect;PB_UDenHo;PB_UHogar;PB_UDenNBIH;PB_UNBIH;PB_UPorNBIH;PB_UDenNBI;PB_UNBI;PB_UPorNBI;GN_AuUni;GN_AuTra;GN_AuT1;GN_AuT2;GN_AuT3;GN_AuT4;GN_AuT5;GN_AuT6;GN_AuT7;GN_AuT8;GN_AuT9;GN_Secto;GN_SecNo;GN_SecSu;GN_AuKm2;GN_DsAu;Log_DsAU;GN_Ds100;GN_DsAuI;GN_AuFra;GN_AuFra1;GN_AuFra2;GN_AuFra3;GN_AuFra4;GN_DsAve;GN_DsSub;GN_DsEVe;GN_DsAcc;GN_DenPC;GN_EVeAm;RU_Id;RU_NDbaM;RU_NDbaX;RU_DDbaM;RU_DDbaX;RU_IdAu;RU_Ds;RU_DsInv;RU_Accio;RU_Reloc;RU_Aisla;RU_Prote;BA_Id;BA_Ds;BA_DsInv;BA_TBAu;BA_CPasan;BA_CCorta;BA_TVia;BA_SentVi;BA_TrPub;BA_IdTra;BA_NomTra;BA_TraAl;BA_TraMe;BA_TraBa;QR_PrAmb;QR_EsPub;QR_Total;QR_DenHa
1042;108095,9;100998,8;20012602;395,906;677;1,711;677,402;124,074;451,267;102,061;116,039;0,171;1,71;187,17;320,25;5,259;8,999;0,028;23,976;41,024;0,061;1091;1;1;0;0;0;0;0;0;0;0;NORTE;1;0;0,01711014;287,0825871;5,659769934;300;0,003483318;3;0;0;1;0;193,0790132;486,5703097;206,418995;314,5195259;1;0;1041;66,511331;71,511331;71,19331;76,19331;1396;193;0,0052;Proteger;0;0;1;7;300,5982106;0,0033267;Calle pasante;1;0;Calle;Sencillo;1;1;Media;0;1;0;0;3;3;2,945219
1043;104473,5;100999,3;20051611;213,883;1063;1,443;308,661;62,719;186,126;59,816;27,008;0,088;4,969;85,325;123,135;0,802;1,157;0,009;4,625;6,674;0,022;1092;4;0;0;0;1;0;0;0;0;0;NORTE;1;0;0,01443128;757,5161694;6,630044883;800;0,001320104;4;0;0;0;1;61,68812063;574,8255415;229,9186585;845,3282058;1;0;1042;71,19331;76,19331;76,19331;81,19331;1341;718;0,0014;Proteger;0;0;1;36;766,3039048;0,001304965;Calle pasante;1;0;Calle;Sencillo;0;0;Baja;0;0;1;0;6;6;6,50477
1044;105871,4;100995,1;20032301;295,926;799;1,48;437,989;84,419;296,561;57,01;77,305;0,177;2,698;122,303;181,017;6,666;9,865;0,055;30,392;44,983;0,103;1093;3;0;0;1;0;0;0;0;0;0;NORTE;1;0;0,01480064;518,1693122;6,250302046;600;0,001929871;3;0;0;1;0;191,0887143;373,2823855;445,5944247;518,1693122;1;0;1043;66,19331;71,19331;71,19331;76,19331;922;348;0,0029;Proteger;0;0;1;23;538,1070002;0,001858366;Calle pasante;1;0;Calle;Sencillo;1;1;Media;0;1;0;6;31;37;27,076473
1045;108228,6;101003,6;20012501;271,795;424;1,556;422,913;78,798;282,275;61,841;91,772;0,217;1,561;112,138;174,488;1,278;1,989;0,011;8,332;12,964;0,031;1094;1;1;0;0;0;0;0;0;0;0;NORTE;1;0;0,01556002;269,2798372;5,595751126;300;0,003713609;3;0;0;1;0;191,6148844;612,8245802;139,6069865;269,2798372;1;0;1044;66,19331;71,19331;71,511331;76,511331;1398;192;0,0052;Proteger;0;0;1;6;285,0510444;0,003508144;Calle pasante;1;0;Calle;Sencillo;1;1;Media;0;1;0;0;14;14;12,245255
1046;103017,7;100994,6;20061906;540,957;1017;1,869;1011,301;188,935;678,179;144,187;60,678;0,06;1,875;234,142;437,721;0,539;1,007;0,002;1,077;2,014;0,002;1095;6;0;0;0;0;0;1;0;0;0;NORTE;1;0;0,01869466;957,0142721;6,863818305;1000;0,001044916;4;0;0;0;1;203,6945168;571,057794;220,27365;957,0142721;1;0;1045;66,511331;71,511331;71,511331;76,511331;762;792;0,0013;Proteger;0;0;1;48;994,5222088;0,001005508;Calle pasante;1;0;Calle;Sencillo;0;0;Baja;0;0;1;0;7;7;7,07428
1047;105990,4;101005,1;20032303;251,553;810;1,628;409,441;60,658;274,983;73,801;40,944;0,1;3,214;114,198;185,874;0,617;1,004;0,005;14,001;22,788;0,056;1096;3;0;0;1;0;0;0;0;0;0;NORTE;1;0;0,01627655;498,7869334;6,212179017;500;0,002004864;3;0;0;1;0;188,8610447;334,2004192;539,1622843;498,7869334;1;0;1046;66,511331;71,511331;71,511331;76,511331;937;336;0,003;Proteger;0;0;1;22;518,2837472;0,001929445;Calle pasante;1;0;Calle;Sencillo;1;1;Media;0;1;0;1;20;21;17,495626
1048;106118,6;101013,8;20032201;232,84;787;1,582;368,359;72,08;249,473;46,805;46,34;0,126;3,381;101,143;160,01;0,89;1,408;0,009;13,897;21,985;0,06;1097;3;0;0;1;0;0;0;0;0;0;NORTE;1;0;0,01582023;466,8638288;6,146037628;500;0,002141952;3;0;0;1;0;188,2185015;335,411755;650,2449806;466,8638288;1;0;1047;66,19331;71,19331;71,19331;76,19331;946;327;0,0031;Proteger;0;0;1;21;489,5160466;0,002042834;Calle pasante;1;0;Calle;Sencillo;0;0;Baja;0;0;1;4;18;22;19,274575
1049;106246,4;101019,7;20032203;280,69;407;1,453;407,874;73,157;275,591;59,127;103,233;0,253;1,446;125,204;181,935;4,144;6,022;0,033;43,583;63,332;0,155;1098;3;0;0;1;0;0;0;0;0;0;NORTE;1;0;0,01453113;438,922743;6,084323414;500;0,002278305;3;0;0;1;0;190,446173;379,7892361;589,2464716;438,922743;0;0;1048;66,19331;71,19331;71,19331;76,19331;950;321;0,0031;Proteger;0;0;1;20;459,2295627;0,00217756;Calle pasante;1;0;Calle;Sencillo;0;1;Media;0;1;0;2;56;58;62,473072
1050;108349,7;101018,3;20012502;114,793;388;1,384;158,856;19,243;116,276;23,337;26,195;0,165;3,379;52,973;73,307;0,297;0,411;0,006;0,593;0,821;0,005;1099;1;1;0;0;0;0;0;0;0;0;NORTE;1;0;0,01383852;257,9559193;5,552788715;300;0,003876631;3;0;0;1;0;200,9809237;732,8604914;35,81702931;257,9559193;1;0;1049;71,607237;76,607237;76,511331;81,511331;1402;201;0,005;Proteger;0;0;1;6;293,2851164;0,003409651;Calle pasante;1;0;Calle;Sencillo;1;1;Media;0;1;0;0;14;14;12,245255
1051;106369,3;101024,8;20032102;313,402;912;1,319;413,488;55,313;279,286;78,889;43,995;0,106;2,909;136,495;180,086;0,682;0,9;0,005;2,402;3,17;0,008;1100;3;0;0;1;0;0;0;0;0;0;NORTE;1;0;0,01319353;421,9478426;6,044881711;500;0,002369961;3;0;0;1;0;193,0815371;368,9047369;490,6629685;421,9478426;1;0;1050;71,511331;76,511331;76,511331;81,511331;953;317;0,0032;Proteger;0;0;1;20;435,6060069;0,002295652;Calle pasante;1;0;Calle;Sencillo;1;1;Media;0;1;0;2;56;58;62,473072
1052;105163,1;101011,1;20032503;169,444;549;1,63;276,135;69,411;177,049;29,676;50,809;0,184;3,238;63,932;104,187;2,161;3,522;0,034;15,44;25,161;0,091;1101;4;0;0;0;1;0;0;0;0;0;NORTE;1;0;0,01629652;689,0826405;6,535361206;700;0,001451205;3;0;0;1;0;62,75644783;539,5487081;392,3373868;689,0826405;1;0;1051;71,511331;76,511331;76,511331;81,511331;824;580;0,0017;Proteger;0;0;1;29;707,7712438;0,001412886;Calle pasante;1;0;Calle;Sencillo;1;1;Media;0;1;0;0;12;12;9,166603
1053;103155,3;101013,4;20061905;415,556;748;1,8;748,171;120,028;452,103;176,04;68,981;0,092;1,8;169,464;305,105;0;0;0;0;0;0;1102;6;0;0;0;0;0;1;0;0;0;NORTE;1;0;0,01800412;983,4503726;6,891067177;1000;0,001016828;4;0;0;0;1;64,80608122;549,0982679;308,210059;988,5881192;1;0;1052;71,607237;76,607237;76,607237;81,607237;762;811;0,0012;Proteger;0;0;1;47;993,1193369;0,001006928;Calle pasante;1;0;Calle;Sencillo;0;0;Baja;0;0;1;9;35;44;43,179588
1054;108488;101017,8;20012503;95;513;1,771;168,29;19,027;103,664;45,599;16,072;0,095;5,399;40,932;72,509;0;0;0;0,368;0,653;0,004;1103;1;1;0;0;0;0;0;0;0;0;NORTE;1;0;0,01771471;247,846139;5,512808146;300;0,004034761;3;0;0;1;0;183,9990133;866,3267696;74,47078013;247,846139;0;0;1053;71,511331;76,511331;76,19331;81,19331;1405;194;0,0052;Proteger;0;0;1;5;289,8083779;0,003450556;Calle pasante;1;0;Calle;Sencillo;1;1;Media;0;1;0;1;19;20;15,267176
1055;104592,3;101015,1;20051610;175,475;923;1,546;271,275;53,491;179,87;37,914;35,266;0,13;5,254;73,849;114,167;1,329;2,055;0,018;8,375;12,947;0,048;1104;4;0;0;0;1;0;0;0;0;0;NORTE;1;0;0,01545945;755,8217894;6,62780562;800;0,001323063;4;0;0;0;1;65,22675085;614,6325706;216,152656;903,215534;0;0;1054;71,511331;76,511331;76,511331;81,511331;816;686;0,0015;Proteger;0;0;1;35;763,4081859;0,001309915;Calle pasante;1;0;Calle;Sencillo;0;0;Baja;0;0;1;4;19;23;19,700214
1056;108761,7;101029,4;20012407;33,432;566;1,621;54,183;9,382;36,377;8,424;8,902;0,164;16,917;15,428;25,005;0,355;0,575;0,023;0,768;1,245;0,023;1105;1;1;0;0;0;0;0;0;0;0;NORTE;1;0;0,01620713;197,4026092;5,285245345;200;0,005065789;3;0;0;1;0;61,13677374;1136,226202;215,1003766;197,4026092;1;0;1055;71,511331;76,511331;81,607237;86,607237;1001;65;0,0154;Aislar;0;1;0;2;267,9902665;0,003731479;Calle cortada;0;1;Calle;Sencillo;0;0;Baja;0;0;1;0;23;23;12,536109
1057;103274,7;101027,3;20051706;305,118;775;1,557;475,099;70,499;313,259;91,342;26,986;0,057;2,535;134,536;209,486;0,39;0,608;0,003;0,794;1,236;0,003;1106;5;0;0;0;0;1;0;0;0;0;NORTE;1;0;0,01557099;979,2870687;6,886824826;1000;0,001021151;4;0;0;0;1;55,19442902;560,3737392;408,9461065;1028,077925;1;0;1056;71,511331;76,511331;76,511331;81,511331;762;843;0,0012;Proteger;0;0;1;46;988,2293531;0,001011911;Calle pasante;1;0;Avenida;Doble;1;2;Alta;1;0;0;1;22;23;24,442083
1058;108861,4;101039,1;20012407;33,432;566;1,006;33,627;5,822;22,576;5,228;5,525;0,164;16,917;15,428;15,518;0,355;0,357;0,023;0,768;0,773;0,023;1107;1;1;0;0;0;0;0;0;0;0;NORTE;1;0;0,01005838;190,5903897;5,250126569;200;0,005246854;3;0;0;1;0;38,35022848;1236,035213;271,772605;190,5903897;1;0;1057;76,607237;81,607237;81,607237;86,607237;1003;66;0,0152;Aislar;0;1;0;2;264,5469376;0,003780048;Calle cortada;0;1;Calle;Sencillo;0;0;Baja;0;0;1;0;23;23;12,536109
1059;103364,6;101036;20051706;305,118;775;0,972;296,705;44,027;195,634;57,044;16,853;0,057;2,535;134,536;130,826;0,39;0,379;0,003;0,794;0,772;0,003;1108;5;0;0;0;0;1;0;0;0;0;NORTE;1;0;0,00972426;974,3926538;6,881814358;1000;0,00102628;4;0;0;0;1;145,3242336;586,8268519;491,1507558;1036,493243;0;0;1058;66,511331;71,511331;76,607237;81,607237;767;847;0,0012;Proteger;0;0;1;45;983,2234333;0,001017063;Calle pasante;1;0;Calle;Sencillo;0;0;Baja;0;0;1;0;15;15;15,72327
1060;108615,3;101024,7;20012406;192;720;1,881;361,102;40,624;249,763;70,716;49,652;0,137;3,75;97,334;183,061;0,263;0,494;0,003;0,535;1,007;0,003;1109;1;1;0;0;0;0;0;0;0;0;NORTE;1;0;0,01880741;256,4661633;5,546996739;300;0,00389915;3;0;0;1;0;59,91487507;991,9187212;190,7204288;256,4661633;0;0;1059;71,511331;76,511331;81,607237;86,607237;1001;108;0,0093;Aislar;0;1;0;4;286,5119479;0,003490256;Calle pasante;1;0;Calle;Sencillo;0;0;Baja;0;0;1;2;21;23;16,18123
1061;103433,6;101042,8;20051707;186,42;906;0,957;178,372;35,832;114,189;28,35;11,22;0,063;4,856;67,753;64,828;0,413;0,395;0,006;2,473;2,366;0,013;1110;5;0;0;0;0;1;0;0;0;0;NORTE;1;0;0,00956828;971,0943196;6,8784236;1000;0,001029766;4;0;0;0;1;210,9009436;615,2970672;555,9429924;1011,538386;1;0;1060;66,511331;71,511331;71,511331;76,511331;767;841;0,0012;Proteger;0;0;1;44;981,7459197;0,001018593;Calle pasante;1;0;Calle;Sencillo;1;1;Media;0;1;0;0;6;6;6,025306
1062;103496,3;101050,8;20051707;186,42;906;0,792;147,581;29,646;94,478;23,456;9,283;0,063;4,856;67,753;53,637;0,413;0,327;0,006;2,473;1,958;0,013;1111;5;0;0;0;0;1;0;0;0;0;NORTE;1;0;0,00791658;971,1756665;6,878507365;1000;0,00102968;4;0;0;0;1;208,007298;645,0890159;615,2657394;994,2419262;1;0;1061;66,607237;71,607237;71,607237;76,607237;785;838;0,0012;Proteger;0;0;1;44;979,0845419;0,001021362;Calle pasante;1;0;Calle;Sencillo;1;1;Media;0;1;0;0;6;6;6,025306
1063;105290,1;101044,4;20032503;169,444;549;1,609;272,616;68,526;174,792;29,297;50,161;0,184;3,238;63,932;102,859;2,161;3,477;0,034;15,44;24,84;0,091;1112;4;0;0;0;1;0;0;0;0;0;NORTE;1;0;0,0160888;699,1587716;6,549877857;700;0,00143029;3;0;0;1;0;61,15410311;470,2993846;277,5213271;699,1587716;1;0;1062;71,511331;76,511331;76,511331;81,511331;915;581;0,0017;Proteger;0;0;1;28;724,2575655;0,001380724;Calle pasante;1;0;Calle;Sencillo;0;0;Baja;0;0;1;1;7;8;6,478782
1064;106500,4;101056,6;20032103;422,286;739;1,745;737,024;108,709;459,767;168,548;78,788;0,107;1,751;175,922;307,04;1,143;1,996;0,006;9,711;16,949;0,023;1113;3;0;0;1;0;0;0;0;0;0;NORTE;1;0;0,01745321;412,4539085;6,022124463;500;0,002424513;3;0;0;1;0;71,18434892;342,4504161;420,7509603;412,4539085;1;0;1063;76,607237;81,607237;76,511331;81,511331;1419;292;0,0034;Proteger;0;0;1;19;442,1506035;0,002261673;Calle pasante;1;0;Avenida;Sencillo;1;2;Alta;1;0;0;3;8;11;10,431484
1065;103554,6;101054,6;20051707;186,42;906;0,818;152,481;30,631;97,615;24,235;9,591;0,063;4,856;67,753;55,418;0,413;0,338;0,006;2,473;2,023;0,013;1114;5;0;0;0;0;1;0;0;0;0;NORTE;1;0;0,00817947;967,6839941;6,874905582;1000;0,001033395;4;0;0;0;1;202,1050911;679,6276919;671,772497;978,1105839;0;0;1064;66,607237;71,607237;71,607237;76,607237;785;832;0,0012;Proteger;0;0;1;44;976,6832032;0,001023873;Calle pasante;1;0;Calle;Sencillo;1;1;Media;0;1;0;0;6;6;6,025306
1066;104728,2;101042,8;20031707;200;880;2,23;445,984;91,731;295,464;58,789;48,166;0,108;4,399;78,206;174,394;1,588;3,54;0,02;3,183;7,098;0,016;1115;4;0;0;0;1;0;0;0;0;0;NORTE;1;0;0,02229918;767,3116582;6,642893053;800;0,001303251;4;0;0;0;1;69,56927877;573,9355326;243,3402642;872,0952195;1;0;1065;71,511331;76,511331;76,511331;81,511331;816;658;0,0015;Proteger;0;0;1;34;779,9897841;0,001282068;Calle pasante;1;0;Calle;Sencillo;1;1;Media;0;1;0;1;4;5;5,575379
1067;106636,3;101068,7;20012005;432,099;700;1,627;703,221;92,424;481,204;129,594;98,451;0,14;1,623;216,88;352,962;3,687;6;0,017;3,687;6;0,009;1116;2;0;1;0;0;0;0;0;0;0;NORTE;1;0;0,01627455;355,1469815;5,872531736;400;0,002815736;3;0;0;1;0;64,9848344;348,3759197;366,6066414;355,1469815;3;0;1066;76,63713;81,63713;76,607237;81,607237;1419;222;0,0045;Proteger;0;0;1;18;435,8482963;0,002294376;Calle pasante;1;0;Calle;Sencillo;1;1;Media;0;1;0;2;16;18;11,039558
1068;103667,7;101065,6;20051707;186,42;906;2,287;426,388;85,654;272,963;67,77;26,82;0,063;4,856;67,753;154,967;0,413;0,945;0,006;2,473;5,656;0,013;1117;5;0;0;0;0;1;0;0;0;0;NORTE;1;0;0,02287244;954,3022997;6,860980497;1000;0,001047886;4;0;0;0;1;200,4015957;752,7563344;781,633321;954,3022997;1;0;1067;66,19331;71,19331;76,511331;81,511331;785;828;0,0012;Proteger;0;0;1;42;968,5408171;0,001032481;Calle pasante;1;0;Calle;Sencillo;0;0;Baja;0;0;1;0;8;8;8,020854
1069;103791,6;101078,4;20051708;200,427;938;1,081;216,648;36,262;145,279;35,107;21,253;0,098;4,675;82,345;89,009;0,428;0,463;0,005;2,355;2,546;0,012;1118;5;0;0;0;0;1;0;0;0;0;NORTE;1;0;0,01080933;936,3281704;6,841966024;1000;0,001068002;4;0;0;0;1;202,6125052;842,7030968;830,6619865;936,3281704;1;0;1068;66,19331;71,19331;76,19331;81,19331;785;841;0,0012;Proteger;0;0;1;41;958,5687155;0,001043222;Calle pasante;1;0;Calle;Sencillo;0;0;Baja;0;0;1;0;10;10;7,748935
1070;106763;101080,2;20012004;471,779;769;1,628;767,925;129,818;499,301;138,805;104,822;0,137;1,627;210,772;343,078;3,689;6,004;0,017;27,042;44,017;0,057;1119;2;0;1;0;0;0;0;0;0;0;NORTE;1;0;0,01627721;344,6932581;5,842654915;400;0,00290113;3;0;0;1;0;163,3962448;398,6513235;356,7186692;344,6932581;1;0;1069;71,607237;76,607237;76,607237;81,607237;1419;213;0,0047;Proteger;0;0;1;17;429,1610495;0,002330128;Calle pasante;1;0;Calle;Sencillo;0;0;Baja;0;0;1;0;5;5;3,889537
1071;105425,5;101081,5;20032401;409,467;692;1,689;691,528;119,918;427,708;143,901;68,945;0,1;1,689;179,422;303,016;1,184;2;0,007;7,105;11,999;0,017;1120;4;0;0;0;1;0;0;0;0;0;NORTE;1;0;0,01688848;694,2876483;6,542886353;700;0,001440325;3;0;0;1;0;57,8161816;431,2471706;180,0436476;694,2876483;1;0;1070;71,511331;76,511331;76,511331;81,511331;915;531;0,0019;Proteger;0;0;1;27;738,8840633;0,001353392;Calle pasante;1;0;Calle;Sencillo;0;0;Baja;0;0;1;1;18;19;18,227168
1072;103877,3;101084,5;20051708;200,427;938;1,245;249,433;41,749;167,264;40,42;24,469;0,098;4,675;82,345;102,479;0,428;0,533;0,005;2,355;2,931;0,012;1121;5;0;0;0;0;1;0;0;0;0;NORTE;1;0;0,01244505;926,3280327;6,831228419;1000;0,001079531;4;0;0;0;1;201,3040023;823,8145738;753,1614465;926,3280327;0;0;1071;66,19331;71,19331;76,511331;81,511331;785;858;0,0012;Proteger;0;0;1;41;951,1095859;0,001051404;Calle pasante;1;0;Calle;Sencillo;0;0;Baja;0;0;1;0;10;10;7,748935
1073;106894,2;101090,2;20012003;313,26;567;1,807;566,173;112,835;376,45;76,887;61,883;0,109;1,808;131,642;237,924;1,659;2,998;0,013;11,611;20,985;0,037;1122;2;0;1;0;0;0;0;0;0;0;NORTE;1;0;0,0180736;379,4509973;5,938725464;400;0,002635386;3;0;0;1;0;163,0603547;423,6104494;366,2629058;379,4509973;0;0;1072;66,607237;71,607237;76,63713;81,63713;1419;225;0,0044;Proteger;0;0;1;16;421,1992633;0,002374173;Calle pasante;1;0;Calle;Sencillo;1;1;Media;0;1;0;3;2;5;4,11049
1074;103964,5;101091,6;20051708;200,427;938;1,133;227,088;38,009;152,28;36,799;22,277;0,098;4,675;82,345;93,298;0,428;0,485;0,005;2,355;2,668;0,012;1123;5;0;0;0;0;1;0;0;0;0;NORTE;1;0;0,01133019;917,7990749;6,821978494;1000;0,001089563;4;0;0;0;1;200,9986826;779,7241558;676,8662004;917,7990749;1;0;1073;66,19331;71,19331;76,511331;81,511331;775;879;0,0011;Proteger;0;0;1;40;940,1085302;0,001063707;Calle pasante;1;0;Calle;Sencillo;0;0;Baja;0;0;1;6;18;24;19,434772
1075;105550,3;101106,2;20032402;175,103;851;1,194;209,073;38,572;140,283;30,219;42,505;0,203;4,857;69,173;82,593;1,439;1,718;0,021;11,324;13,521;0,065;1124;3;0;0;1;0;0;0;0;0;0;NORTE;1;0;0,01194003;662,6003298;6,496171988;700;0,001509205;3;0;0;1;0;52,78346078;424,607998;166,0992788;662,6003298;3;0;1074;71,511331;76,511331;76,511331;81,511331;915;505;0,002;Proteger;0;0;1;25;735,5718006;0,001359487;Calle pasante;1;0;Calle;Sencillo;1;1;Media;0;1;0;0;13;13;7,561657
1076;104035,6;101097,9;20051608;294,286;1030;0,816;240,17;57,128;150,165;32,878;33,816;0,141;3,496;107,537;87,762;4,291;3,502;0,04;11,152;9,101;0,038;1125;5;0;0;0;0;1;0;0;0;0;NORTE;1;0;0,00816111;912,9111809;6,816638593;1000;0,001095397;4;0;0;0;1;200,9305915;749,7953954;617,0429065;912,9111809;1;0;1075;66,511331;71,511331;76,607237;81,607237;784;876;0,0011;Proteger;0;0;1;40;937,2144492;0,001066992;Calle pasante;1;0;Calle;Sencillo;0;0;Baja;0;0;1;6;18;24;19,434772
1077;105148,6;101117,1;20031708;274,246;1182;1,16;318,125;72,13;212,622;33,374;61,907;0,195;4,312;88,816;103,026;4,867;5,646;0,055;39,194;45,465;0,143;1126;4;0;0;0;1;0;0;0;0;0;NORTE;1;0;0,0116;795,8276507;6,679382643;800;0,001256553;4;0;0;0;1;43,60198905;491,001856;349,7687106;795,8276507;1;0;1076;71,607237;76,607237;76,607237;81,607237;824;686;0,0015;Proteger;0;0;1;29;814,5994828;0,001227597;Calle pasante;1;0;Calle;Sencillo;1;1;Media;0;1;0;0;12;12;9,166603
1078;104879,2;101080;20031707;200;880;2,184;436,87;89,856;289,426;57,587;47,182;0,108;4,399;78,206;170,83;1,588;3,468;0,02;3,183;6,953;0,016;1127;4;0;0;0;1;0;0;0;0;0;NORTE;1;0;0,02184351;796,1531065;6,679791512;800;0,00125604;4;0;0;0;1;72,62602256;572,8723854;347,3882087;834,4473622;1;0;1077;71,511331;76,511331;76,511331;81,511331;816;668;0,0015;Proteger;0;0;1;34;803,8392893;0,00124403;Calle pasante;1;0;Calle;Sencillo;1;1;Media;0;1;0;1;4;5;5,575379
1079;107033,2;101101,1;20012106;328,962;602;1,828;601,43;101,903;402,618;96,908;100,92;0,168;1,824;144,7;264,55;0;0;0;38,374;70,159;0,117;1128;2;0;1;0;0;0;0;0;0;0;NORTE;1;0;0,01828268;401,4866643;5,995174318;500;0,002490743;3;0;0;1;0;160,0472677;360,7183103;356,7627849;402,8174455;1;0;1078;66,511331;71,511331;76,63713;81,63713;1419;301;0,0033;Proteger;0;0;1;15;414,4623828;0,002412764;Calle pasante;1;0;Calle;Sencillo;1;1;Media;0;1;0;1;13;14;13,906824
1080;105661,8;101111,4;20032403;271,25;651;1,361;369,043;54,988;224,487;89,568;42,514;0,115;2,397;115,156;156,673;0;0;0;1,67;2,272;0,006;1129;3;0;0;1;0;0;0;0;0;0;NORTE;1;0;0,01360528;637,6495015;6,457788762;700;0,00156826;3;0;0;1;0;58,34342271;433,4537921;212,3961076;637,6495015;1;0;1079;71,511331;76,511331;76,511331;81,511331;915;490;0,002;Proteger;0;0;1;24;708,9245;0,001410587;Calle pasante;1;0;Calle;Sencillo;0;0;Baja;0;0;1;0;12;12;8,434666
1081;104101,1;101102,5;20051608;294,286;1030;0,985;289,753;68,922;181,166;39,665;40,797;0,141;3,496;107,537;105,881;4,291;4,225;0,04;11,152;10,98;0,038;1130;5;0;0;0;0;1;0;0;0;0;NORTE;1;0;0,00984598;909,0215793;6,812368833;1000;0,001100084;4;0;0;0;1;175,6327565;726,2863592;563,6954448;909,0215793;0;0;1080;71,607237;76,607237;76,607237;81,607237;794;871;0,0011;Proteger;0;0;1;39;931,6443998;0,001073371;Calle pasante;1;0;Calle;Sencillo;1;1;Media;0;1;0;0;21;21;20,019066
1082;107173,3;101110,3;20012105;389,247;724;1,854;721,805;139,575;499,481;82,748;122,635;0,17;1,856;148,152;274,728;6,459;11,978;0,044;30,164;55,935;0,077;1131;2;0;1;0;0;0;0;0;0;0;NORTE;1;0;0,01854361;338,7312191;5,825206929;400;0,002952193;3;0;0;1;0;156,9428016;344,2561842;332,0394699;338,7312191;1;0;1081;66,511331;71,511331;71,19331;76,19331;1085;193;0,0052;Proteger;0;0;1;14;410,4379657;0,002436422;Calle pasante;1;0;Calle;Sencillo;1;1;Media;0;1;0;3;9;12;11,623402
1083;105763,1;101118,2;20032403;271,25;651;1,041;282,318;42,066;171,733;68,52;32,523;0,115;2,397;115,156;119,855;0;0;0;1,67;1,738;0,006;1132;3;0;0;1;0;0;0;0;0;0;NORTE;1;0;0,01040805;633,4541333;6,451187595;700;0,001578646;3;0;0;1;0;60,09803319;467,0072916;285,9078093;633,4541333;3;0;1082;71,511331;76,511331;76,511331;81,511331;922;482;0,0021;Proteger;0;0;1;24;689,2560873;0,00145084;Calle pasante;1;0;Calle;Sencillo;0;0;Baja;0;0;1;0;12;12;8,434666
1084;107305,1;101114,7;20012104;347,305;1160;1,605;557,341;110,507;393,502;53,332;103,275;0,185;3,338;149,81;240,408;7,191;11,54;0,048;58,426;93,759;0,168;1133;2;0;1;0;0;0;0;0;0;0;NORTE;1;0;0,01604758;211,321073;5,35337865;300;0,004732136;3;0;0;1;0;158,0328085;238,6477429;206,6287521;211,321073;1;0;1083;66,511331;71,511331;71,19331;76,19331;1085;61;0,0164;Proteger;0;0;1;14;417,2064599;0,002396895;Calle pasante;1;0;Calle;Sencillo;1;1;Media;0;1;0;3;9;12;11,623402
1085;107955,3;101121,5;20012310;208,046;362;1,731;360,111;74,608;242,726;42,776;75,587;0,21;1,734;86,499;149,722;4,039;6,992;0,047;29,41;50,906;0,141;1134;1;1;0;0;0;0;0;0;0;0;NORTE;1;0;0,01730919;362,0577521;5,891803735;400;0,00276199;3;0;0;1;0;191,5606671;350,0878861;315,2076193;362,0577521;1;0;1084;61,19331;66,19331;71,19331;76,19331;1094;198;0,0051;Aislar;0;1;0;9;420,4965697;0,002378141;Calle pasante;1;0;Calle;Sencillo;0;0;Baja;0;0;1;1;8;9;8,105917
1086;107436,7;101118,6;20012103;213,904;400;1,868;399,589;86,911;270,721;41,957;75,922;0,19;1,873;90,749;169,526;2,668;4,984;0,029;28,822;53,842;0,135;1135;2;0;1;0;0;0;0;0;0;0;NORTE;1;0;0,01868078;96,46613224;4,569191986;100;0,010366332;3;0;0;1;0;105,1551215;149,0843736;74,90020927;96,46613224;1;0;1085;71,511331;76,511331;76,19331;81,19331;1085;0;0;Proteger;0;0;1;12;420,7236875;0,002376857;Calle pasante;1;0;Calle;Sencillo;1;1;Media;0;1;0;0;11;11;4,980982
1087;104206,6;101112;20051609;240,945;918;1,929;464,754;95,178;302,242;67,334;65,298;0,141;3,806;103,527;199,692;1,843;3,555;0,018;9,193;17,733;0,038;1136;5;0;0;0;0;1;0;0;0;0;NORTE;1;0;0,01928883;910,3627924;6,813843193;1000;0,001098463;4;0;0;0;1;69,77611918;701,7489715;485,5361489;914,2574312;1;0;1086;71,511331;76,511331;76,19331;81,19331;794;866;0,0012;Proteger;0;0;1;38;919,4311821;0,001087629;Calle pasante;1;0;Avenida;Sencillo;1;2;Alta;1;0;0;0;5;5;4,956875
