PB_Obj;PB_Longi;PB_Latid;PB_Link10;PB_Den10;PB_Pob10;PB_UHecta;PB_Upobla;PB_UMen18;PB_UPEA65;PB_UMay65;PB_Uinmig;PB_RCHect;PB_UDenHo;PB_UHogar;PB_UDenNBIH;PB_UNBIH;PB_UDenNBI;PB_UNBI;GN_AuUni;GN_AuTra;GN_AuT1;GN_AuT2;GN_AuT3;GN_AuT4;GN_AuT5;GN_AuT6;GN_AuT7;GN_AuT8;GN_AuT9;GN_Secto;GN_SecNo;GN_SecSu;GN_AuKm2;GN_DsAu;GN_Ds100;GN_DsAuI;GN_AuFra;GN_AuFra1;GN_AuFra2;GN_AuFra3;GN_AuFra4;GN_DsAve;GN_DsSub;GN_DsEVe;GN_DsAcc;GN_DenPC;GN_EVeAm;RU_Id;RU_NDbaM;RU_NDbaX;RU_DDbaM;RU_DDbaX;RU_IdAu;RU_Ds;RU_DsInv;RU_Accio;RU_Reloc;RU_Aisla;RU_Prote;BA_Id;BA_Ds;BA_DsInv;BA_TBAu;BA_CPasan;BA_CCorta;BA_TVia;BA_SentVi;BA_TrPub;BA_IdTra;BA_NomTra;BA_TraAl;BA_TraMe;BA_TraBa;QR_PrAmb;QR_EsPub;QR_Total;QR_DenHa;RS_ResM2;RS_ComM2;RS_SAcM2;RS_AutM2;RS_OtrM2;RS_TotM2;RS_Mix;RS_ResCou;RS_ComCou;RS_SAcCou;RS_AutCou;RS_OtrCou;RS_TotCou;USM2_16;USM2_17;USM2_18;USM2_Tot;DL_2016;DL_2017;DL_2018;DL_HurPer;DL_HurAut;DL_RobPer;DL_Total;DL_Pr2016;DL_Pr2017;DL_Pr2018;DL_PrHurPer;DL_PrHurAut;DL_PrRobPer;DL_PrTotal
828;106455,6;100368,2;20032110,000;256,464;972,000;1,175;301,370;57,360;198,123;45,888;39,690;3,785;109,897;129,140;3,440;4,042;12,418;14,593;877;3;0;0;1;0;0;0;0;0;0;SUR;0;1;0,01175096;198,69035819500;200,000;0,00503295685;2;0;1;0;0;148,96011654000;378,34490725800;215,24857500400;198,69035819500;1,00000000000;0;827,00000000000;71,51133100000;76,51133100000;76,51133100000;81,51133100000;886,00000000000;67;0,0149;Proteger;0;0;1;20,00000000000;225,02838533300;0,00444388382;Calle pasante;1;0;Calle;Sencillo;0;1,000000;Media;0,000000;1,000000;0,000000;2,000000;56,000000;58,000000;62,473072;54374,22367;0;0;0;0;54374,22367;3,3;4;1;0;0;1;6;0;1603,45;2416,65;2010,05;13;6;13;7;0;25;32;0,043136306;0,019909064;0,043136306;0,023227242;0;0,082954435;0,106181677
829;103120,9;100395,4;20062111,000;173,196;1008,000;1,074;185,998;34,137;120,124;31,738;14,954;5,813;66,569;71,490;0,173;0,186;0,173;0,186;878;6;0;0;0;0;0;1;0;0;0;NORTE;1;0;0,01073918;377,53769290300;400,000;0,00264874215;3;0;0;1;0;38,81675157110;269,93629981700;813,79235287600;378,88742404900;0,00000000000;0;828,00000000000;66,51133100000;71,51133100000;76,60723700000;81,60723700000;762,00000000000;193;0,0052;Proteger;0;0;1;48,00000000000;389,26304523900;0,00256895694;Calle pasante;1;0;Calle;Sencillo;0;0,000000;Baja;0,000000;0,000000;1,000000;0,000000;7,000000;7,000000;7,074280;16038;1202;561;1070;1833;20699;23,6;25;11;5;11;3;55;4539,47;0;2931,28;3109,967778;13;13;10;8;4;24;36;0,06989314;0,06989314;0,053763954;0,043011163;0,021505582;0,12903349;0,193550235
830;104397,9;100349,7;20052001,000;152,495;764,000;2,186;333,348;55,849;229,504;47,995;37,968;5,010;63,070;137,868;0,801;1,751;5,790;12,656;879;4;0;0;0;1;0;0;0;0;0;NORTE;1;0;0,02185957;127,58665846600;200,000;0,00783781010;2;0;1;0;0;64,65988912070;84,23525737320;385,62859358600;239,89683602000;1,00000000000;0;829,00000000000;71,19331000000;76,19331000000;76,19331000000;81,19331000000;1340,00000000000;85;0,0118;Proteger;0;0;1;37,00000000000;145,85721076500;0,00685602031;Calle pasante;1;0;Calle;Sencillo;1;1,000000;Media;0,000000;1,000000;0,000000;0,000000;3,000000;3,000000;3,269042;24068;7067;3078;1638;3153;38999;41,6;37;28;10;14;4;93;0;2456,9725;2421,845;2445,263333;16;23;21;22;3;35;60;0,047997946;0,068997048;0,062997304;0,065997176;0,008999615;0,104995507;0,179992298
831;101777,8;100402,8;20061506,000;174,946;803,000;0,875;153,069;32,215;98,170;22,684;10,103;4,590;61,654;53,944;0,000;0,000;0,654;0,572;880;8;0;0;0;0;0;0;0;1;0;NORTE;1;0;0,00874954;734,37412816600;800,000;0,00136170374;3;0;0;1;0;135,76951042600;493,18034106600;628,53626540100;1035,05374219000;1,00000000000;0;830,00000000000;71,60723700000;76,60723700000;76,60723700000;81,60723700000;1316,00000000000;616;0,0016;Proteger;0;0;1;58,00000000000;744,65617944300;0,00134290163;Calle pasante;1;0;Calle;Doble;0;0,000000;Baja;0,000000;0,000000;1,000000;1,000000;4,000000;5,000000;23,820867;15776;113;107;2688;44;18727;19,2;28;1;2;18;0;49;1964,29;2275,86;2431,967778;2375,26;1;3;7;2;0;9;11;0,006532988;0,019598965;0,045730918;0,013065977;0;0,058796894;0,071862871
832;106551,2;100380,6;20032110,000;256,464;972,000;1,319;338,230;64,375;222,355;51,500;44,545;3,785;109,897;144,934;3,440;4,536;12,418;16,378;881;3;0;0;1;0;0;0;0;0;0;SUR;0;1;0,01318819;223,90902610300;300,000;0,00446609955;2;0;1;0;0;52,78430609610;345,20487441100;228,85715976800;236,48217330500;1,00000000000;0;831,00000000000;76,51133100000;81,51133100000;81,51133100000;86,51133100000;890,00000000000;62;0,0161;Aislar;0;1;0;20,00000000000;235,01817325200;0,00425499010;Calle pasante;1;0;Calle;Sencillo;1;1,000000;Media;0,000000;1,000000;0,000000;2,000000;56,000000;58,000000;62,473072;0;0;0;12129;97035;109164;0,4;0;0;0;1;1;2;0;1603,45;2416,65;2010,05;14;19;22;12;3;40;55;0,041391925;0,056174755;0,065044453;0,035478793;0,008869698;0,118262643;0,162611134
833;108591,0;100267,1;20012511,000;50,271;557,000;9,041;454,505;79,151;312,523;62,831;56,313;11,077;22,750;205,687;0,180;1,625;2,437;22,029;882;1;1;0;0;0;0;0;0;0;0;SUR;0;1;0,09041139;458,66646699900;500,000;0,00218023351;1;1;0;0;0;125,30966345400;1087,45264403000;0,00000000000;458,66646699900;0,00000000000;0;832,00000000000;76,51133100000;81,51133100000;81,51133100000;86,51133100000;951,00000000000;296;0,0034;Aislar;0;1;0;4,00000000000;473,60537884100;0,00211146251;Calle pasante;1;0;Calle;Sencillo;0;0,000000;Baja;0,000000;0,000000;1,000000;2,000000;21,000000;23,000000;16,181230;0;0;0;0;0;0;0,6;0;0;0;0;2;2;0;2699,51;1977,2772;2117,064194;39;51;46;18;2;116;136;0,085807656;0,112210012;0,10120903;0,039603534;0,004400393;0,255222772;0,299226698
834;105584,2;100398,7;20032704,000;69,384;834,000;0,919;63,771;12,234;41,826;9,711;10,248;12,014;26,054;23,946;0,831;0,764;2,496;2,294;883;4;0;0;0;1;0;0;0;0;0;NORTE;1;0;0,00919092;29,83536668360;100,000;0,03351726864;2;0;1;0;0;59,90543053880;205,07285519300;417,58557509000;62,31424168960;1,00000000000;0;833,00000000000;76,60723700000;81,60723700000;81,60723700000;86,60723700000;833,00000000000;0;0,0000;Aislar;0;1;0;26,00000000000;64,82271318070;0,01542669152;Calle pasante;1;0;Avenida;Sencillo;1;2,000000;Alta;1,000000;0,000000;0,000000;0,000000;4,000000;4,000000;4,049403;2932;187;595;676;4434;8820;8,9;8;2;7;2;9;28;0;2709,322;1885,434167;2127,754118;2;0;3;1;1;3;5;0,031362396;0;0,047043594;0,015681198;0,015681198;0,047043594;0,07840599
835;101871,3;100408,0;20061506,000;174,946;803,000;0,619;108,311;22,795;69,465;16,051;7,149;4,590;61,654;38,171;0,000;0,000;0,654;0,405;884;7;0;0;0;0;0;0;1;0;0;NORTE;1;0;0,00619112;689,42273697300;700,000;0,00145048886;3;0;0;1;0;125,00404834700;575,11004727700;617,37252766500;954,93819507300;3,00000000000;0;834,00000000000;71,60723700000;76,60723700000;76,60723700000;81,60723700000;1316,00000000000;604;0,0017;Proteger;0;0;1;56,00000000000;698,02864878000;0,00143260596;Calle cortada;0;1;Calle;Sencillo;0;0,000000;Baja;0,000000;0,000000;1,000000;0,000000;4,000000;4,000000;11,065007;5461;0;0;358;232;6051;13,8;22;0;0;3;1;26;1964,29;2275,86;2431,967778;2375,26;0;1;1;0;1;1;2;0;0,009232683;0,009232683;0;0,009232683;0,009232683;0,018465366
836;104514,2;100364,8;20052002,000;226,829;930,000;1,781;403,889;68,183;259,270;76,435;49,961;4,093;100,161;178,346;1,462;2,604;3,416;6,082;885;4;0;0;0;1;0;0;0;0;0;NORTE;1;0;0,01780584;124,46525534600;200,000;0,00803437069;2;0;1;0;0;85,09030058880;149,74813670600;326,23127769000;344,32922188200;1,00000000000;0;835,00000000000;71,51133100000;76,51133100000;76,51133100000;81,51133100000;1341,00000000000;84;0,0119;Proteger;0;0;1;36,00000000000;139,59068071200;0,00716380202;Calle pasante;1;0;Calle;Sencillo;0;0,000000;Baja;0,000000;0,000000;1,000000;0,000000;6,000000;6,000000;6,504770;22867;1728;665;4222;4014;33494;35,1;36;15;4;12;11;78;0;0;2184,889524;2184,889524;8;3;6;4;4;9;17;0,019807442;0,007427791;0,014855582;0,009903721;0,009903721;0,022283373;0,042090815
837;103253,4;100415,2;20062111,000;173,196;1008,000;0,922;159,692;29,309;103,135;27,249;12,839;5,813;66,569;61,379;0,173;0,160;0,173;0,160;886;6;0;0;0;0;0;1;0;0;0;NORTE;1;0;0,00922033;377,30660265600;400,000;0,00265036443;3;0;0;1;0;35,44247656850;190,81931368500;842,20519006500;457,10558507300;3,00000000000;0;836,00000000000;71,60723700000;76,60723700000;76,60723700000;81,60723700000;762,00000000000;268;0,0037;Proteger;0;0;1;47,00000000000;389,40960800600;0,00256799005;Calle pasante;1;0;Calle;Sencillo;0;0,000000;Baja;0,000000;0,000000;1,000000;9,000000;35,000000;44,000000;43,179588;5935;1237;419;711;2395;10694;19,2;17;9;8;9;9;52;4539,47;0;2931,28;3109,967778;7;18;13;10;3;25;38;0,043834283;0,112716729;0,081406526;0,062620405;0,018786121;0,156551012;0,237957539
838;101949,1;100419,0;20061506,000;174,946;803,000;0,652;114,002;23,993;73,115;16,894;7,524;4,590;61,654;40,177;0,000;0,000;0,654;0,426;887;7;0;0;0;0;0;0;1;0;0;NORTE;1;0;0,00651645;660,17762618400;700,000;0,00151474385;3;0;0;1;0;124,31321045700;569,84069911000;618,48579595300;893,85671900200;0,00000000000;0;837,00000000000;66,51133100000;71,51133100000;71,51133100000;76,51133100000;633,00000000000;593;0,0017;Aislar;0;1;0;56,00000000000;670,70717913100;0,00149096361;Calle cortada;0;1;Calle;Sencillo;0;0,000000;Baja;0,000000;0,000000;1,000000;0,000000;4,000000;4,000000;11,065007;5751;0;0;447;356;6554;14,6;23;0;0;5;1;29;1964,29;2275,86;2431,967778;2375,26;0;4;5;3;1;5;9;0;0,035087007;0,043858759;0,026315256;0,008771752;0,043858759;0,078945767
839;106681,7;100392,6;20012813,000;110,696;652,000;1,942;214,978;50,777;139,142;25,059;28,033;5,883;44,369;86,166;1,699;3,300;19,212;37,310;888;2;0;1;0;0;0;0;0;0;0;SUR;0;1;0,01942056;233,71381119300;300,000;0,00427873729;2;0;1;0;0;78,21863149830;346,04649162600;114,26781501900;235,41696863200;1,00000000000;0;838,00000000000;76,60723700000;81,60723700000;81,60723700000;86,60723700000;890,00000000000;98;0,0102;Aislar;0;1;0;19,00000000000;248,89073076100;0,00401782741;Calle pasante;1;0;Avenida;Sencillo;1;2,000000;Alta;1,000000;0,000000;0,000000;3,000000;8,000000;11,000000;10,431484;10910;7627;2802;0;8607;29946;14,4;14;7;7;0;6;34;0;1516,85;0;1516,85;18;38;21;17;1;59;77;0,083729475;0,176762226;0,097684388;0,079077838;0,004651638;0,274446614;0,358176089
840;103375,7;100414,4;20051810,000;340,833;818,000;1,074;365,962;71,135;237,562;57,265;48,783;2,396;143,598;154,185;2,082;2,236;6,261;6,722;889;5;0;0;0;0;1;0;0;0;0;NORTE;1;0;0,01073728;358,15674434700;400,000;0,00279207363;3;0;0;1;0;48,66533504630;167,18706099300;901,91164238600;535,13467528000;3,00000000000;0;839,00000000000;71,60723700000;76,60723700000;76,60723700000;81,60723700000;767,00000000000;240;0,0042;Proteger;0;0;1;46,00000000000;368,97648570700;0,00271019981;Calle pasante;1;0;Avenida;Doble;1;2,000000;Alta;1,000000;0,000000;0,000000;1,000000;22,000000;23,000000;24,442083;17540;1453;938;717;687;21329;25;24;14;11;7;5;61;0;2620,69;1533,33;2258,236667;6;10;13;8;4;17;29;0,016395129;0,027325215;0,03552278;0,021860172;0,010930086;0,046452866;0,079243125
841;102036,2;100429,6;20061602,000;247,445;678,000;0,744;184,192;32,872;119,263;32,057;12,230;2,743;103,553;77,082;0,000;0,000;0,725;0,540;890;7;0;0;0;0;0;0;1;0;0;NORTE;1;0;0,00744376;633,80121478300;700,000;0,00157778177;3;0;0;1;0;121,85560742900;553,69217463900;591,21080699000;827,94465218300;1,00000000000;0;840,00000000000;71,60723700000;76,60723700000;76,60723700000;81,60723700000;633,00000000000;563;0,0018;Aislar;0;1;0;55,00000000000;642,83103375300;0,00155561874;Calle pasante;1;0;Calle;Sencillo;1;1,000000;Media;0,000000;1,000000;0,000000;0,000000;4,000000;4,000000;4,952334;5990;0;0;355;0;6345;16;26;0;0;4;0;30;2363,64;0;3167,81;2899,753333;2;2;5;2;2;5;9;0,010858221;0,010858221;0,027145552;0,010858221;0,010858221;0,027145552;0,048861994
842;104633,8;100382,0;20052002,000;226,829;930,000;2,310;524,019;88,463;336,386;99,169;64,821;4,093;100,161;231,392;1,462;3,378;3,416;7,890;891;4;0;0;0;1;0;0;0;0;0;NORTE;1;0;0,02310193;122,81598735500;200,000;0,00814226243;2;0;1;0;0;84,31839286630;258,31435403100;301,15857035400;458,90493220900;1,00000000000;0;841,00000000000;71,60723700000;76,60723700000;76,60723700000;81,60723700000;1342,00000000000;85;0,0118;Proteger;0;0;1;35,00000000000;141,06859618000;0,00708874992;Calle pasante;1;0;Calle;Sencillo;0;0,000000;Baja;0,000000;0,000000;1,000000;4,000000;19,000000;23,000000;19,700214;11684;926;8495;5291;8072;34464;33,2;35;12;3;11;13;74;0;0;2184,889524;2184,889524;17;16;7;7;4;29;40;0,032441553;0,030533226;0,013358287;0,013358287;0,007633307;0,055341473;0,076333066
843;103497,2;100423,4;20051810,000;340,833;818,000;1,317;449,039;87,283;291,491;70,265;59,857;2,396;143,598;189,186;2,082;2,743;6,261;8,249;892;5;0;0;0;0;1;0;0;0;0;NORTE;1;0;0,01317474;348,87427010000;400,000;0,00286636214;3;0;0;1;0;49,38587187570;229,06648565800;965,13862929400;469,16780440200;1,00000000000;0;842,00000000000;66,51133100000;71,51133100000;76,60723700000;81,60723700000;767,00000000000;220;0,0045;Proteger;0;0;1;45,00000000000;361,31765044300;0,00276764780;Calle pasante;1;0;Calle;Sencillo;0;0,000000;Baja;0,000000;0,000000;1,000000;0,000000;15,000000;15,000000;15,723270;14947;888;659;1810;408;18706;26,7;33;8;5;15;2;63;0;2620,69;1533,33;2258,236667;6;4;5;3;1;11;15;0,013361868;0,008907912;0,01113489;0,006680934;0,002226978;0,024496759;0,033404671
844;106816,8;100404,6;20012803,000;156,351;677,000;1,538;240,400;53,975;158,018;28,408;38,704;4,323;55,748;85,717;3,468;5,332;17,120;26,324;893;2;0;1;0;0;0;0;0;0;0;SUR;0;1;0,01537568;224,24604093400;300,000;0,00445938754;2;0;1;0;0;176,27429979300;395,89609778100;74,56767037770;224,24604093400;1,00000000000;0;843,00000000000;71,60723700000;76,60723700000;76,51133100000;81,51133100000;899,00000000000;67;0,0149;Proteger;0;0;1;18,00000000000;252,89095921700;0,00395427343;Calle pasante;1;0;Calle;Sencillo;1;1,000000;Media;0,000000;1,000000;0,000000;2,000000;16,000000;18,000000;11,039558;5030;326;345;1569;11572;18842;11,9;13;3;4;2;7;29;0;0;1804,51;1804,51;9;16;9;4;1;29;34;0,037437555;0,066555654;0,037437555;0,016638913;0,004159728;0,120632122;0,141430764
845;105712,8;100428,6;20032704,000;69,384;834,000;1,133;78,583;15,076;51,540;11,966;12,628;12,014;26,054;29,507;0,831;0,941;2,496;2,827;894;3;0;0;1;0;0;0;0;0;0;NORTE;1;0;0,01132570;32,02254880730;100,000;0,03122799519;2;0;1;0;0;72,04093825120;245,09793922700;508,22281783000;77,00286706850;1,00000000000;0;844,00000000000;76,60723700000;81,60723700000;81,60723700000;86,60723700000;844,00000000000;0;0,0000;Aislar;0;1;0;25,00000000000;71,42777063530;0,01400015696;Calle pasante;1;0;Calle;Sencillo;1;1,000000;Media;0,000000;1,000000;0,000000;0,000000;13,000000;13,000000;7,561657;1159;5230;631;5269;1853;14141;12,4;7;11;6;4;4;32;0;2709,322;1885,434167;2127,754118;5;12;2;4;1;14;19;0,063627284;0,152705481;0,025450914;0,050901827;0,012725457;0,178156395;0,241783678
846;104890,1;100392,3;20032604,000;215,417;517,000;0,724;156,017;25,047;101,396;29,574;8,753;2,400;94,569;68,492;0,832;0,603;1,248;0,904;895;4;0;0;0;1;0;0;0;0;0;NORTE;1;0;0,00724259;108,49236653400;200,000;0,00921723834;2;0;1;0;0;109,40772495200;130,00680169200;116,92526689000;322,23656680900;3,00000000000;0;845,00000000000;71,60723700000;76,60723700000;76,60723700000;81,60723700000;816,00000000000;34;0,0294;Proteger;0;0;1;34,00000000000;117,43471819200;0,00851536935;Calle pasante;1;0;Calle;Sencillo;1;1,000000;Media;0,000000;1,000000;0,000000;1,000000;4,000000;5,000000;5,575379;8917;182;140;1154;0;10393;20,1;29;2;1;15;0;47;0;0;2122,095;2122,095;2;4;4;2;0;8;10;0,012819086;0,025638172;0,025638172;0,012819086;0;0,051276343;0,064095429
847;103632,4;100393,1;20051809,000;316,055;689,000;2,180;689,129;157,029;412,077;120,022;56,026;2,178;122,571;267,255;0,454;0,989;7,342;16,009;896;5;0;0;0;0;1;0;0;0;0;NORTE;1;0;0,02180409;301,61048942900;400,000;0,00331553456;3;0;0;1;0;90,40925637000;318,58346466000;1005,17801665000;351,08558027600;1,00000000000;0;846,00000000000;71,51133100000;76,51133100000;76,51133100000;81,51133100000;785,00000000000;167;0,0060;Proteger;0;0;1;44,00000000000;312,24929404500;0,00320256929;Calle pasante;1;0;Calle;Sencillo;1;1,000000;Media;0,000000;1,000000;0,000000;0,000000;6,000000;6,000000;6,025306;27213;1707;323;2570;3734;35540;38,6;43;13;4;14;12;86;0;0;1645,57;1645,57;8;17;18;6;5;32;43;0,011608853;0,024668812;0,026119918;0,008706639;0,007255533;0,04643541;0,062397583
848;106926,1;100412,3;20012812,000;376,974;573,000;1,514;570,915;125,541;371,643;73,731;106,590;1,518;154,812;234,458;4,613;6,987;49,400;74,816;897;2;0;1;0;0;0;0;0;0;0;SUR;0;1;0,01514470;234,52350883200;300,000;0,00426396486;2;0;1;0;0;178,60445824100;427,97984105600;79,60886878490;234,52350883200;0,00000000000;0;847,00000000000;66,60723700000;71,60723700000;71,51133100000;76,51133100000;899,00000000000;87;0,0115;Proteger;0;0;1;17,00000000000;258,80369845200;0,00386393242;Calle pasante;1;0;Calle;Sencillo;0;0,000000;Baja;0,000000;0,000000;1,000000;0,000000;5,000000;5,000000;3,889537;15321;3401;977;418;130;20247;28,9;37;10;6;4;1;58;0;0;0;0;18;10;17;15;0;30;45;0,031528322;0,017515735;0,029776749;0,026273602;0;0,052547204;0,078820806
849;102148,4;100403,0;20061608,000;276,228;1406,000;1,971;544,480;118,887;361,309;64,284;42,959;5,083;110,178;217,175;0,397;0,782;0,782;1,542;898;7;0;0;0;0;0;0;1;0;0;NORTE;1;0;0,01971126;568,48963586300;600,000;0,00175904702;3;0;0;1;0;78,93314108870;592,41503585000;521,58531284100;723,24008551500;1,00000000000;0;848,00000000000;71,51133100000;76,51133100000;76,51133100000;81,51133100000;633,00000000000;504;0,0020;Aislar;0;1;0;55,00000000000;580,80189716000;0,00172175746;Calle pasante;1;0;Calle;Sencillo;1;1,000000;Media;0,000000;1,000000;0,000000;0,000000;4,000000;4,000000;4,952334;57956;756;491;7078;105;66384;28,7;41;1;3;32;1;78;2005,265;2959,805;3169,918472;3094,447976;9;17;13;6;2;31;39;0,016529532;0,031222449;0,023875991;0,011019688;0,003673229;0,056935055;0,071627972
850;104781,2;100401,1;20032603,000;292,000;803,000;2,748;802,295;122,892;519,544;159,860;99,886;2,747;121,579;334,050;2,553;7,015;19,659;54,016;899;4;0;0;0;1;0;0;0;0;0;NORTE;1;0;0,02747586;123,45644815200;200,000;0,00810002244;2;0;1;0;0;85,88848808440;195,99918112800;225,27309888700;430,22653340300;1,00000000000;0;849,00000000000;71,60723700000;76,60723700000;76,60723700000;81,60723700000;1344,00000000000;84;0,0119;Proteger;0;0;1;34,00000000000;154,63328309900;0,00646691307;Calle pasante;1;0;Calle;Sencillo;1;1,000000;Media;0,000000;1,000000;0,000000;1,000000;4,000000;5,000000;5,575379;29334;2388;1717;2583;3292;39310;41,3;50;12;7;11;10;90;0;0;0;0;15;19;20;18;5;31;54;0,018696361;0,023682057;0,024928481;0,022435633;0,00623212;0,038639145;0,067306898
851;103753,4;100408,8;20051808,000;193,365;408,000;2,099;405,924;72,629;276,586;56,710;53,744;2,105;70,793;148,613;0,000;0,000;1,897;3,983;900;5;0;0;0;0;1;0;0;0;0;NORTE;1;0;0,02099265;298,99362484400;300,000;0,00334455292;3;0;0;1;0;84,52245798320;435,50086971800;885,02592032900;302,77420871100;1,00000000000;0;850,00000000000;71,64654000000;76,64654000000;76,64654000000;81,64654000000;785,00000000000;171;0,0058;Proteger;0;0;1;43,00000000000;311,69682599100;0,00320824569;Calle pasante;1;0;Calle;Sencillo;0;0,000000;Baja;0,000000;0,000000;1,000000;0,000000;5,000000;5,000000;5,177055;14926;2787;1199;2407;1616;22934;40,9;46;17;10;16;5;94;0;0;0;0;22;23;14;10;2;47;59;0,05419731;0,056660824;0,034489197;0,024635141;0,004927028;0,115785162;0,145347332
852;107044,5;100418,1;20012811,000;312,821;610,000;1,949;609,672;154,917;410,779;43,976;133,945;1,952;127,568;248,624;9,733;18,970;78,391;152,780;901;2;0;1;0;0;0;0;0;0;0;SUR;0;1;0,01948952;249,31927899000;300,000;0,00401092127;2;0;1;0;0;178,83219303700;368,92550951200;116,97583578100;249,31927899000;1,00000000000;0;851,00000000000;66,51133100000;71,51133100000;71,51133100000;76,51133100000;928,00000000000;166;0,0060;Proteger;0;0;1;16,00000000000;267,66674606800;0,00373598893;Calle pasante;1;0;Calle;Sencillo;1;1,000000;Media;0,000000;1,000000;0,000000;3,000000;2,000000;5,000000;4,110490;11426;6608;1943;4098;7505;31578;22,7;18;16;8;5;6;53;0;0;0;0;16;21;25;14;0;48;62;0,026243607;0,034444734;0,041005635;0,022963156;0;0,07873082;0,101693975
853;104851,5;100493,6;20032603,000;292,000;803,000;0,005;1,447;0,222;0,937;0,288;0,180;2,747;121,579;0,602;2,553;0,013;19,659;0,097;902;4;0;0;0;1;0;0;0;0;0;NORTE;1;0;0,00004955;211,08937326600;300,000;0,00473732990;2;0;1;0;0;3,83937194423;93,67239790410;178,64441174900;395,20983970900;5,00000000000;0;852,00000000000;70,00000000000;75,00000000000;75,00000000000;80,00000000000;816,00000000000;107;0,0093;Proteger;0;0;1;34,00000000000;218,35673749600;0,00457966176;Calle pasante;1;0;Calle;Sencillo;1;1,000000;Media;0,000000;1,000000;0,000000;1,000000;4,000000;5,000000;5,575379;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;14;0;4;2;9;15;0,691171937;9,676407122;0;2,764687749;1,382343875;6,220547436;10,36757906
854;102252,3;100416,9;20061604,000;237,543;696,000;1,311;311,307;49,201;208,880;53,226;18,772;2,925;105,969;138,876;1,028;1,347;1,028;1,347;903;7;0;0;0;0;0;0;1;0;0;NORTE;1;0;0,01310533;552,19224703800;600,000;0,00181096349;3;0;0;1;0;77,46788292420;530,23327856500;510,96191832500;657,03881967200;0,00000000000;0;853,00000000000;71,51133100000;76,51133100000;76,51133100000;81,51133100000;644,00000000000;502;0,0020;Aislar;0;1;0;54,00000000000;567,78458120400;0,00176123134;Calle pasante;1;0;Calle;Sencillo;0;0,000000;Baja;0,000000;0,000000;1,000000;3,000000;5,000000;8,000000;7,245064;16477;243;0;3071;2549;22340;27;34;5;0;24;4;67;0;1795,86;3018,713;2814,904167;14;14;7;7;2;26;35;0,044971621;0,044971621;0,02248581;0,02248581;0,006424517;0,083518724;0,112429052
855;107173,9;100425,7;20012810,000;195,064;909,000;1,913;373,074;89,062;248,306;35,707;88,642;4,660;75,748;144,874;4,295;8,214;20,816;39,811;904;2;0;1;0;0;0;0;0;0;0;SUR;0;1;0,01912571;264,37840524100;300,000;0,00378245719;2;0;1;0;0;180,76050149000;340,50395140400;227,18703254800;282,73829488500;1,00000000000;0;854,00000000000;61,19331000000;66,19331000000;71,19331000000;76,19331000000;1384,00000000000;168;0,0060;Proteger;0;0;1;15,00000000000;276,02505864400;0,00362285948;Calle pasante;1;0;Calle;Sencillo;1;1,000000;Media;0,000000;1,000000;0,000000;1,000000;13,000000;14,000000;13,906824;10487;3171;1759;3734;3795;22945;32,1;28;20;13;3;10;74;0;0;1771,313214;1771,313214;44;41;48;13;2;118;133;0,117938932;0,109897642;0,128660654;0,034845594;0,005360861;0,316290773;0,356497228
856;101497,9;100408,4;20061406,000;242,887;1161,000;1,792;435,185;83,963;291,622;59,599;37,121;4,773;101,401;181,682;0,000;0,000;2,728;4,887;905;8;0;0;0;0;0;0;0;1;0;NORTE;1;0;0,01791716;902,31006034600;1000,000;0,00110826649;3;0;0;1;0;61,90777846930;275,54706513700;645,84931447800;1293,43512489000;1,00000000000;0;855,00000000000;71,51133100000;76,51133100000;76,51133100000;81,51133100000;1316,00000000000;745;0,0013;Proteger;0;0;1;64,00000000000;912,79220022300;0,00109553960;Calle pasante;1;0;Calle;Sencillo;1;1,000000;Media;0,000000;1,000000;0,000000;11,000000;34,000000;45,000000;16,816772;33687;769;263;3378;3229;41325;31;39;8;3;22;2;74;0;2343,75;2866,41125;2835,666471;7;4;9;10;0;10;20;0,016085126;0,009191501;0,020680876;0,022978752;0;0,022978752;0,045957503
857;107305,0;100430,8;20012809,000;214,783;741,000;1,985;426,438;92,078;289,471;44,888;100,128;3,452;75,898;150,690;4,637;9,207;19,407;38,531;906;2;0;1;0;0;0;0;0;0;0;SUR;0;1;0,01985438;263,30653505800;300,000;0,00379785485;2;0;1;0;0;179,55703127500;321,95394787100;136,04012760700;295,03048552900;1,00000000000;0;856,00000000000;66,51133100000;71,51133100000;71,51133100000;76,51133100000;1384,00000000000;155;0,0065;Proteger;0;0;1;13,00000000000;277,59582835800;0,00360235961;Calle pasante;1;0;Calle;Sencillo;1;1,000000;Media;0,000000;1,000000;0,000000;0,000000;3,000000;3,000000;2,671892;23249;7826;2060;3024;644;36799;30,7;24;26;16;4;1;71;1773,922857;1766,37;1721,8825;1739,373871;75;16;87;27;0;151;178;0,175875691;0,037520147;0,204015802;0,063315249;0;0,354096391;0,41741164
